2016-06-30,47.84868142277239
2016-07-01,51.31689141801104
2016-07-02,57.31707394878707
2016-07-03,54.21158692696009
2016-07-04,48.39866154553489
2016-07-05,44.66729451081632
2016-07-06,44.15780280248017
2016-07-07,44.74979792488452
2016-07-08,50.77253725073333
2016-07-09,59.33928807065252
2016-07-10,50.29282465843536
2016-07-11,47.08754501403825
2016-07-12,43.150420088290716
2016-07-13,42.46809740017338
2016-07-14,42.92407677024822
2016-07-15,48.8507302697539
2016-07-16,52.62727520250529
2016-07-17,50.70698511475223
2016-07-18,46.49958764449608
2016-07-19,41.27417638335864
2016-07-20,40.70976227562122
2016-07-21,41.32235831490278
2016-07-22,47.4407003152839
2016-07-23,51.43950628415857
2016-07-24,50.2082696471553
2016-07-25,44.46156755514667
2016-07-26,40.88089375172408
2016-07-27,40.602632428671214
2016-07-28,41.50061494975187
2016-07-29,47.8965811129365
2016-07-30,54.05291891534437
2016-07-31,53.06355096402279
2016-08-01,46.58426340284209
2016-08-02,43.18565435697026
2016-08-03,42.104949489263944
2016-08-04,43.10675804801313
2016-08-05,47.66829820602725
2016-08-06,53.83932980705189
2016-08-07,50.924197113831205
2016-08-08,47.2101148669681
2016-08-09,43.69136114940642
2016-08-10,43.397070702946785
2016-08-11,45.56604555871823
2016-08-12,50.42780454168009
2016-08-13,51.60688045382854
2016-08-14,50.310927508351966
2016-08-15,47.256116101048136
2016-08-16,0.0
2016-08-17,42.85911192037383
2016-08-18,43.38268638142083
2016-08-19,47.451803237094964
2016-08-20,53.12918879463807
2016-08-21,50.238143191027504
2016-08-22,45.561630111832564
2016-08-23,43.07694528480257
2016-08-24,42.41330162757217
2016-08-25,41.45561314545419
2016-08-26,48.89647845439179
2016-08-27,54.65132644569875
2016-08-28,51.38484948121594
2016-08-29,45.50119863024908
2016-08-30,41.79352069828931
2016-08-31,44.24616338088983
2016-09-01,45.05544965483003
2016-09-02,45.20133223146752
2016-09-03,52.78324414111461
2016-09-04,51.804483769498376
2016-09-05,44.872188248245635
2016-09-06,41.571795476211534
2016-09-07,41.58440155595566
2016-09-08,42.78150030873975
2016-09-09,50.93548442137327
2016-09-10,57.400281065845846
2016-09-11,51.4784107282642
2016-09-12,48.14927936536703
2016-09-13,46.50866259889018
2016-09-14,45.22159337426733
2016-09-15,46.51525756779411
2016-09-16,54.70676541590413
2016-09-17,61.14900693140536
2016-09-18,56.09195025001023
2016-09-19,53.039412145231566
2016-09-20,49.331378575860406
2016-09-21,50.70129424435852
2016-09-22,53.06312835859662
2016-09-23,57.15100790991203
2016-09-24,66.0609441338087
2016-09-25,62.05431493738817
2016-09-26,52.918531313743635
2016-09-27,49.191146631732146
2016-09-28,51.06613461759307
2016-09-29,51.62358088961328
2016-09-30,56.64693030866958
2016-10-01,62.30337431286144
2016-10-02,58.85670840284298
2016-10-03,52.7117598033522
2016-10-04,48.663621556786836
2016-10-05,47.858046341128336
2016-10-06,48.17928056661523
2016-10-07,53.96030001614404
2016-10-08,59.47530663054979
2016-10-09,54.988580968135324
2016-10-10,52.058233587232046
2016-10-11,45.699897253558916
2016-10-12,44.940263687455726
2016-10-13,45.3482124689246
2016-10-14,51.252646822483435
2016-10-15,55.028534690330645
2016-10-16,51.67122251571048
2016-10-17,46.12634129313209
2016-10-18,43.751655017901484
2016-10-19,43.21989890423429
2016-10-20,43.8591111940635
2016-10-21,49.99244574771565
2016-10-22,55.88394695489559
2016-10-23,50.84038766467015
2016-10-24,46.93951208043178
2016-10-25,43.281607910172625
2016-10-26,42.89537250322556
2016-10-27,46.495209819713914
2016-10-28,49.87736582015421
2016-10-29,58.67225772060492
2016-10-30,54.60866762268633
2016-10-31,49.76523795657124
2016-11-01,43.24393001943376
2016-11-02,42.81213452123123
2016-11-03,44.86853320094458
2016-11-04,46.802177162138264
2016-11-05,53.60563780530493
2016-11-06,50.383657062466796
2016-11-07,46.377800508778144
2016-11-08,42.58938402620879
2016-11-09,40.60131251437526
2016-11-10,41.200068785686454
2016-11-11,45.873586593267206
2016-11-12,52.61817893583209
2016-11-13,46.95985650003656
2016-11-14,45.34427570216077
2016-11-15,40.12142196957049
2016-11-16,41.08854310949404
2016-11-17,41.768113947081346
2016-11-18,43.64846256599289
2016-11-19,53.88519713650094
2016-11-20,47.45468811633002
2016-11-21,45.095420037064294
2016-11-22,41.5549313568434
2016-11-23,41.232406125533046
2016-11-24,40.81702974784304
2016-11-25,48.72860455983441
2016-11-26,56.35102363534972
2016-11-27,54.06843856962454
2016-11-28,46.75871074650234
2016-11-29,46.342657057295284
2016-11-30,46.37605531069306
2016-12-01,47.572226141418064
2016-12-02,51.4090893768975
2016-12-03,57.830799577421935
2016-12-04,53.29891326498466
2016-12-05,49.8877534343377
2016-12-06,46.69421190892426
2016-12-07,46.74362865870915
2016-12-08,47.90532745667275
2016-12-09,54.49766849228042
2016-12-10,58.88631697810277
2016-12-11,56.058711168516126
2016-12-12,52.407130833511644
2016-12-13,47.472431093306696
2016-12-14,47.189443324454274
2016-12-15,47.97877608252075
2016-12-16,55.616985340979205
2016-12-17,61.46410907297071
2016-12-18,56.28365892649101
2016-12-19,52.158633530083314
2016-12-20,48.19601061681572
2016-12-21,47.432472661415595
2016-12-22,47.74976209698339
2016-12-23,54.84431859397456
2016-12-24,61.737676074239985
2016-12-25,57.10612640429201
2016-12-26,51.675212379323014
2016-12-27,44.55868853240558
2016-12-28,43.535621007484814
2016-12-29,44.59850223484478
2016-12-30,47.788510017822205
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,39.609776505350965
2017-01-05,38.53556285122807
2017-01-06,41.60824231683097
2017-01-07,45.43638483028806
2017-01-08,44.070807659075264
2017-01-09,42.43548147363086
2017-01-10,37.43647202932243
2017-01-11,37.14842684285982
2017-01-12,38.082076773555926
2017-01-13,41.71859604998383
2017-01-14,47.05736750822204
2017-01-15,46.75097385273354
2017-01-16,42.83195647292053
2017-01-17,39.70364571794367
2017-01-18,39.884883467575904
2017-01-19,41.243505321503264
2017-01-20,46.706916772780254
2017-01-21,54.25717059850798
2017-01-22,51.80592463453217
2017-01-23,48.583235169689836
2017-01-24,45.578551790556666
2017-01-25,45.815846892819124
2017-01-26,47.16372440109224
2017-01-27,53.9405104232376
2017-01-28,60.40706210184475
2017-01-29,57.763161185956875
2017-01-30,53.350422693042326
2017-01-31,51.95450979138039
2017-02-01,51.871223390365444
2017-02-02,50.030818963572635
2017-02-03,53.60291076490633
2017-02-04,65.38359826497573
2017-02-05,57.637558953504275
2017-02-06,52.36683926712585
2017-02-07,50.200666722578504
2017-02-08,48.36831759954597
2017-02-09,50.56807994392196
2017-02-10,53.934649159688846
2017-02-11,66.93040555853929
2017-02-12,57.73110866491035
2017-02-13,53.89029218248641
2017-02-14,50.315901619706246
2017-02-15,50.05041979309377
2017-02-16,49.52643083308018
2017-02-17,54.594714499687434
2017-02-18,63.69523799885839
2017-02-19,59.51276535768767
2017-02-20,56.597294545406584
2017-02-21,52.032301277339485
2017-02-22,52.26304071238323
2017-02-23,53.71206525272481
2017-02-24,64.49108121770396
2017-02-25,77.47376625833677
2017-02-26,70.53268452288559
2017-02-27,68.56173837625722
2017-02-28,64.4667098545782
2017-03-01,62.28153767549888
2017-03-02,62.20746970772751
2017-03-03,66.22172887612733
2017-03-04,73.69189184594075
2017-03-05,71.64317300771826
2017-03-06,69.74342631782419
2017-03-07,67.08373394973837
2017-03-08,65.7368497298857
2017-03-09,67.35639874567431
2017-03-10,73.4149046133576
2017-03-11,80.06376591609684
2017-03-12,77.55162271210736
2017-03-13,78.4584257464046
2017-03-14,73.7345859900118
2017-03-15,73.60976902566733
2017-03-16,81.64199816623113
2017-03-17,83.58836163186766
2017-03-18,89.00194877689788
2017-03-19,98.4345937737005
2017-03-20,91.80610844820072
2017-03-21,92.55055951735949
2017-03-22,80.709562765515
2017-03-23,78.00290358047825
2017-03-24,97.73304651780292
2017-03-25,106.7074300886162
2017-03-26,95.70089339588458
2017-03-27,95.1820993497603
2017-03-28,85.8924123588794
2017-03-29,76.05456901127978
2017-03-30,79.66057332621375
2017-03-31,93.02778756962758
